from,to,distance
48,53,931.0
48,54,691.0
48,55,600.0
48,56,521.0
48,57,773.0
48,58,1155.0
48,59,1248.0
48,60,881.0
48,61,813.0
48,62,677.0
48,63,2423.0
48,64,2239.0
48,65,1575.0
48,66,578.0
48,67,725.0
48,68,814.0
48,69,902.0
48,70,943.0
48,71,1020.0
48,72,1220.0
48,73,1562.0
48,74,1399.0
48,75,1733.0
48,76,1996.0
48,77,2551.0
48,78,2403.0
48,79,2089.0
48,80,1828.0
48,81,1940.0
48,82,2079.0
48,83,370.0
48,84,360.0
48,85,239.0
48,86,358.0
48,87,370.0
48,88,1581.0
48,89,1591.0
48,90,1739.0
48,91,1899.0
48,92,1086.0
48,93,1133.0
48,94,1028.0
48,95,816.0
48,96,828.0
48,97,1159.0
48,98,1148.0
48,99,907.0
48,100,737.0
48,101,935.0
49,1,2338.0
49,2,1237.0
49,3,1880.0
49,4,1427.0
49,5,2878.0
49,6,2985.0
49,7,2155.0
49,8,2121.0
49,9,10000.0
49,10,1509.0
49,11,1396.0
49,12,1438.0
49,13,1712.0
49,14,2160.0
49,15,2341.0
49,16,2184.0
49,17,2198.0
49,18,2437.0
49,19,2813.0
49,20,2267.0
49,21,2293.0
49,22,2378.0
49,23,2461.0
49,24,2284.0
49,25,2349.0
49,26,1643.0
49,27,1537.0
49,28,877.0
49,29,697.0
49,30,675.0
49,31,1569.0
49,32,1431.0
49,33,980.0
49,34,1205.0
49,35,1197.0
49,36,710.0
49,37,900.0
49,38,1617.0
49,39,1492.0
49,40,379.0
49,41,369.0
49,42,278.0
49,43,477.0
49,44,322.0
49,45,313.0
49,46,190.0
49,47,166.0
49,48,65.0
49,49,0.0
49,50,1673.0
49,51,1646.0
49,52,1796.0
49,53,997.0
49,54,757.0
49,55,666.0
49,56,587.0
49,57,839.0
49,58,1221.0
49,59,1314.0
49,60,947.0
49,61,879.0
49,62,743.0
49,63,2489.0
49,64,2305.0
49,65,1641.0
49,66,644.0
49,67,791.0
49,68,880.0
49,69,968.0
49,70,1009.0
49,71,1086.0
49,72,1286.0
49,73,1628.0
49,74,1465.0
49,75,1799.0
49,76,2062.0
49,77,2617.0
49,78,2469.0
49,79,2155.0
49,80,1894.0
49,81,2006.0
49,82,2145.0
49,83,436.0
49,84,426.0
49,85,305.0
49,86,424.0
49,87,436.0
49,88,1647.0
49,89,1657.0
49,90,1805.0
49,91,1965.0
49,92,1152.0
49,93,1199.0
49,94,1094.0
49,95,882.0
49,96,894.0
49,97,1225.0
49,98,1214.0
49,99,973.0
49,100,803.0
49,101,1001.0
50,1,1286.0
50,2,1265.0
50,3,1908.0
50,4,1932.0
50,5,1493.0
50,6,1601.0
50,7,1251.0
50,8,736.0
50,9,10000.0
50,10,2021.0
50,11,2043.0
50,12,1950.0
50,13,2224.0
50,14,776.0
50,15,956.0
50,16,1222.0
50,17,1208.0
50,18,1447.0
50,19,1429.0
50,20,631.0
50,21,1300.0
50,22,1385.0
50,23,1468.0
50,24,647.0
50,25,712.0
50,26,727.0
50,27,592.0
50,28,1889.0
50,29,1709.0
50,30,1687.0
50,31,902.0
50,32,764.0
50,33,1013.0
50,34,868.0
50,35,877.0
50,36,1019.0
50,37,933.0
50,38,791.0
50,39,665.0
50,40,1505.0
50,41,1515.0
50,42,1519.0
50,43,1718.0
50,44,1564.0
50,45,1554.0
50,46,1431.0
50,47,1455.0
50,48,1556.0
50,49,1622.0
50,50,0.0
50,51,9.0
50,52,159.0
50,53,1748.0
50,54,1753.0
50,55,1795.0
50,56,1599.0
50,57,1851.0
50,58,2234.0
50,59,2327.0
50,60,1403.0
50,61,1488.0
50,62,1618.0
50,63,994.0
50,64,809.0
50,65,2654.0
50,66,1476.0
50,67,1336.0
50,68,1246.0
50,69,1158.0
50,70,1042.0
50,71,1120.0
50,72,785.0
50,73,1435.0
50,74,1273.0
50,75,940.0
50,76,677.0
50,77,1121.0
50,78,974.0
50,79,709.0
50,80,459.0
50,81,508.0
50,82,617.0
50,83,1448.0
50,84,1439.0
50,85,1316.0
50,86,1197.0
50,87,1185.0
50,88,199.0
50,89,209.0
50,90,357.0
50,91,517.0
50,92,1180.0
50,93,1165.0
50,94,975.0
50,95,915.0
50,96,746.0
50,97,1136.0
50,98,1146.0
50,99,824.0
50,100,837.0
50,101,1034.0
51,1,1277.0
51,2,1293.0
51,3,1936.0
51,4,1959.0
51,5,1484.0
51,6,1591.0
51,7,1242.0
51,8,727.0
51,9,10000.0
51,10,2011.0
51,11,2034.0
51,12,1940.0
51,13,2215.0
51,14,766.0
51,15,947.0
51,16,1213.0
51,17,1199.0
51,18,1438.0
51,19,1419.0
51,20,621.0
51,21,1290.0
51,22,1376.0
51,23,1458.0
51,24,638.0
51,25,703.0
51,26,754.0
51,27,620.0
51,28,1917.0
51,29,1737.0
51,30,1715.0
51,31,929.0
51,32,792.0
51,33,1040.0
51,34,896.0
51,35,904.0
51,36,1047.0
51,37,961.0
51,38,818.0
51,39,693.0
51,40,1533.0
51,41,1543.0
51,42,1547.0
51,43,1746.0
51,44,1591.0
51,45,1582.0
51,46,1459.0
51,47,1482.0
51,48,1583.0
51,49,1649.0
51,50,27.0
51,51,0.0
51,52,150.0
51,53,1775.0
51,54,1780.0
51,55,1823.0
51,56,1626.0
51,57,1878.0
51,58,2261.0
51,59,2354.0
51,60,1394.0
51,61,1479.0
51,62,1608.0
51,63,985.0
51,64,800.0
51,65,2681.0
51,66,1504.0
51,67,1364.0
51,68,1274.0
51,69,1186.0
51,70,1069.0
51,71,1147.0
51,72,813.0
51,73,1426.0
51,74,1264.0
51,75,931.0
51,76,668.0
51,77,1112.0
51,78,964.0
51,79,700.0
51,80,450.0
51,81,499.0
51,82,608.0
51,83,1476.0
51,84,1466.0
51,85,1344.0
51,86,1224.0
51,87,1212.0
51,88,226.0
51,89,237.0
51,90,384.0
51,91,540.0
51,92,1207.0
51,93,1192.0
51,94,1003.0
51,95,943.0
51,96,773.0
51,97,1127.0
51,98,1137.0
51,99,852.0
51,100,864.0
51,101,1061.0
52,1,1126.0
52,2,1443.0
52,3,2086.0
52,4,2110.0
52,5,1339.0
52,6,1446.0
52,7,1392.0
52,8,877.0
52,9,10000.0
52,10,2162.0
52,11,2185.0
52,12,2091.0
52,13,2365.0
52,14,917.0
52,15,1098.0
52,16,1364.0
52,17,1350.0
52,18,1589.0
52,19,1403.0
52,20,471.0
52,21,1140.0
52,22,1226.0
52,23,1308.0
52,24,488.0
52,25,552.0
52,26,905.0
52,27,771.0
52,28,2067.0
52,29,1888.0
52,30,1865.0
52,31,1080.0
52,32,942.0
52,33,1191.0
52,34,1046.0
52,35,1055.0
52,36,1197.0
52,37,1112.0
52,38,969.0
52,39,843.0
52,40,1684.0
52,41,1693.0
52,42,1698.0
52,43,1897.0
52,44,1742.0
52,45,1732.0
52,46,1609.0
52,47,1633.0
52,48,1734.0
52,49,1800.0
52,50,178.0
52,51,187.0
52,52,0.0
52,53,1926.0
52,54,1931.0
52,55,1973.0
52,56,1777.0
52,57,2029.0
52,58,2412.0
52,59,2505.0
52,60,1544.0
52,61,1629.0
52,62,1759.0
52,63,834.0
52,64,650.0
52,65,2832.0
52,66,1654.0
52,67,1514.0
52,68,1424.0
52,69,1336.0
52,70,1220.0
52,71,1298.0
52,72,963.0
52,73,1577.0
52,74,1414.0
52,75,1081.0
52,76,818.0
52,77,962.0
52,78,814.0
52,79,779.0
52,80,601.0
52,81,349.0
52,82,458.0
52,83,1626.0
52,84,1617.0
52,85,1494.0
52,86,1375.0
52,87,1363.0
52,88,377.0
52,89,387.0
52,90,535.0
52,91,390.0
52,92,1358.0
52,93,1343.0
52,94,1153.0
52,95,1094.0
52,96,924.0
52,97,1277.0
52,98,1288.0
52,99,1002.0
52,100,1015.0
52,101,1212.0
53,1,1807.0
53,2,707.0
53,3,1350.0
53,4,1373.0
53,5,3084.0
53,6,3191.0
53,7,2249.0
53,8,2460.0
53,9,10000.0
53,10,1602.0
53,11,1489.0
53,12,1531.0
53,13,1806.0
53,14,2499.0
53,15,2680.0
53,16,2277.0
53,17,2291.0
53,18,2530.0
53,19,3149.0
53,20,2216.0
53,21,1762.0
53,22,1848.0
53,23,1930.0
53,24,2233.0
53,25,2298.0
53,26,1113.0
53,27,1215.0
53,28,970.0
53,29,791.0
53,30,768.0
53,31,1247.0
53,32,1110.0
53,33,1067.0
53,34,884.0
53,35,876.0
53,36,1255.0
53,37,1169.0
53,38,1296.0
53,39,1171.0
53,40,756.0
53,41,746.0
53,42,713.0
53,43,556.0
53,44,688.0
53,45,678.0
53,46,801.0
53,47,825.0
53,48,926.0
53,49,992.0
53,50,1760.0
53,51,1733.0
53,52,1883.0
53,53,0.0
53,54,269.0
53,55,361.0
53,56,680.0
53,57,932.0
53,58,1315.0
53,59,1408.0
53,60,1324.0
53,61,1256.0
53,62,1121.0
53,63,2718.0
53,64,2533.0
53,65,1735.0
53,66,353.0
53,67,500.0
53,68,542.0
53,69,629.0
53,70,746.0
53,71,765.0
53,72,964.0
53,73,2005.0
53,74,1843.0
53,75,2176.0
53,76,2401.0
53,77,2845.0
53,78,2697.0
53,79,2433.0
53,80,2183.0
53,81,1951.0
53,82,2090.0
53,83,813.0
53,84,803.0
53,85,916.0
53,86,1036.0
53,87,1048.0
53,88,1629.0
53,89,1602.0
53,90,1750.0
53,91,1910.0
53,92,621.0
53,93,668.0
53,94,773.0
53,95,969.0
53,96,981.0
53,97,1602.0
53,98,1592.0
53,99,1060.0
53,100,1072.0
53,101,851.0
54,1,1986.0
54,2,886.0
54,3,1529.0
54,4,1251.0
54,5,3019.0
54,6,3126.0
54,7,1980.0
54,8,2262.0
54,9,10000.0
54,10,1333.0
54,11,1220.0
54,12,1262.0
54,13,1536.0
54,14,2301.0
54,15,2482.0
54,16,2008.0
54,17,2022.0
54,18,2261.0
54,19,2954.0
54,20,2186.0
54,21,1941.0
54,22,2027.0
54,23,2109.0
54,24,2203.0
54,25,2268.0
54,26,1292.0
54,27,1185.0
54,28,701.0
54,29,521.0
54,30,499.0
54,31,1217.0
54,32,1080.0
54,33,1037.0
54,34,854.0
54,35,846.0
54,36,1086.0
54,37,1139.0
54,38,1266.0
54,39,1141.0
54,40,520.0
54,41,510.0
54,42,477.0
54,43,287.0
54,44,441.0
54,45,442.0
54,46,565.0
54,47,589.0
54,48,689.0
54,49,755.0
54,50,1730.0
54,51,1703.0
54,52,1853.0
54,53,269.0
54,54,0.0
54,55,91.0
54,56,411.0
54,57,663.0
54,58,1046.0
54,59,1138.0
54,60,1088.0
54,61,1020.0
54,62,884.0
54,63,2630.0
54,64,2446.0
54,65,1466.0
54,66,217.0
54,67,363.0
54,68,453.0
54,69,541.0
54,70,657.0
54,71,735.0
54,72,934.0
54,73,1769.0
54,74,1606.0
54,75,1940.0
54,76,2203.0
54,77,2758.0
54,78,2610.0
54,79,2296.0
54,80,2035.0
54,81,1921.0
54,82,2060.0
54,83,561.0
54,84,567.0
54,85,680.0
54,86,799.0
54,87,811.0
54,88,1599.0
54,89,1572.0
54,90,1719.0
54,91,1880.0
54,92,800.0
54,93,848.0
54,94,743.0
54,95,939.0
54,96,951.0
54,97,1366.0
54,98,1355.0
54,99,1030.0
54,100,1042.0
54,101,821.0
55,1,2078.0
55,2,978.0
55,3,1621.0
55,4,1159.0
55,5,2927.0
55,6,3034.0
55,7,1888.0
55,8,2170.0
55,9,10000.0
55,10,1241.0
55,11,1128.0
55,12,1170.0
55,13,1445.0
55,14,2209.0
55,15,2390.0
55,16,1916.0
55,17,1930.0
55,18,2169.0
55,19,2862.0
55,20,2278.0
55,21,2033.0
55,22,2119.0
55,23,2201.0
55,24,2295.0
55,25,2359.0
55,26,1384.0
55,27,1277.0
55,28,609.0
55,29,430.0
55,30,407.0
55,31,1309.0
55,32,1172.0
55,33,1129.0
55,34,946.0
55,35,938.0
55,36,994.0
55,37,1184.0
55,38,1358.0
55,39,1233.0
55,40,428.0
55,41,418.0
55,42,385.0
55,43,195.0
55,44,349.0
55,45,350.0
55,46,473.0
55,47,497.0
55,48,597.0
55,49,663.0
55,50,1822.0
55,51,1794.0
55,52,1945.0
55,53,361.0
55,54,91.0
55,55,0.0
55,56,319.0
55,57,571.0
55,58,954.0
55,59,1047.0
55,60,996.0
55,61,928.0
55,62,792.0
55,63,2538.0
55,64,2354.0
55,65,1374.0
55,66,309.0
55,67,455.0
55,68,545.0
55,69,633.0
55,70,749.0
55,71,827.0
55,72,1026.0
55,73,1677.0
55,74,1515.0
55,75,1848.0
55,76,2111.0
55,77,2666.0
55,78,2518.0
55,79,2204.0
55,80,1943.0
55,81,2013.0
55,82,2152.0
55,83,469.0
55,84,475.0
55,85,588.0
55,86,708.0
55,87,719.0
55,88,1691.0
55,89,1664.0
55,90,1811.0
55,91,1972.0
55,92,892.0
55,93,940.0
55,94,835.0
55,95,1031.0
55,96,1043.0
55,97,1274.0
55,98,1263.0
55,99,1122.0
55,100,1087.0
55,101,912.0
56,1,2315.0
56,2,1215.0
56,3,1858.0
56,4,840.0
56,5,2611.0
56,6,2719.0
56,7,1568.0
56,8,1854.0
56,9,10000.0
56,10,922.0
56,11,809.0
56,12,851.0
56,13,1125.0
56,14,1894.0
56,15,2074.0
56,16,1597.0
56,17,1611.0
56,18,1850.0
56,19,2547.0
56,20,2245.0
56,21,2270.0
56,22,2355.0
56,23,2438.0
56,24,2262.0
56,25,2326.0
56,26,1621.0
56,27,1514.0
56,28,290.0
56,29,110.0
56,30,88.0
56,31,1546.0
56,32,1409.0
56,33,957.0
56,34,1183.0
56,35,1174.0
56,36,688.0
56,37,878.0
56,38,1595.0
56,39,1469.0
56,40,207.0
56,41,217.0
56,42,308.0
56,43,124.0
56,44,275.0
56,45,285.0
56,46,396.0
56,47,420.0
56,48,520.0
56,49,586.0
56,50,1650.0
56,51,1623.0
56,52,1773.0
56,53,680.0
56,54,411.0
56,55,319.0
56,56,0.0
56,57,252.0
56,58,634.0
56,59,727.0
56,60,680.0
56,61,612.0
56,62,477.0
56,63,2223.0
56,64,2038.0
56,65,1054.0
56,66,597.0
56,67,743.0
56,68,833.0
56,69,921.0
56,70,986.0
56,71,1064.0
56,72,1263.0
56,73,1361.0
56,74,1199.0
56,75,1532.0
56,76,1795.0
56,77,2350.0
56,78,2203.0
56,79,1889.0
56,80,1628.0
56,81,1984.0
56,82,2123.0
56,83,150.0
56,84,160.0
56,85,282.0
56,86,402.0
56,87,413.0
56,88,1624.0
56,89,1635.0
56,90,1782.0
56,91,1943.0
56,92,1129.0
56,93,1176.0
56,94,1071.0
56,95,860.0
56,96,872.0
56,97,958.0
56,98,948.0
56,99,950.0
56,100,781.0
56,101,978.0
57,1,2567.0
57,2,1467.0
57,3,2110.0
57,4,1092.0
57,5,2420.0
57,6,2528.0
57,7,1316.0
57,8,1663.0
57,9,10000.0
57,10,670.0
57,11,557.0
57,12,599.0
57,13,873.0
57,14,1703.0
57,15,1883.0
57,16,1345.0
57,17,1359.0
57,18,1598.0
57,19,2356.0
57,20,2424.0
57,21,2522.0
57,22,2607.0
57,23,2690.0
57,24,2441.0
57,25,2506.0
57,26,1873.0
57,27,1766.0
57,28,542.0
57,29,362.0
57,30,340.0
57,31,1798.0
57,32,1661.0
57,33,1209.0
57,34,1435.0
57,35,1426.0
57,36,940.0
57,37,1130.0
57,38,1847.0
57,39,1721.0
57,40,459.0
57,41,469.0
57,42,560.0
57,43,376.0
57,44,527.0
57,45,537.0
57,46,648.0
57,47,672.0
57,48,772.0
57,49,838.0
57,50,1793.0
57,51,1803.0
57,52,1953.0
57,53,932.0
57,54,663.0
57,55,571.0
57,56,252.0
57,57,0.0
57,58,382.0
57,59,475.0
57,60,489.0
57,61,421.0
57,62,286.0
57,63,2032.0
57,64,1847.0
57,65,802.0
57,66,849.0
57,67,995.0
57,68,1085.0
57,69,1173.0
57,70,1238.0
57,71,1316.0
57,72,1515.0
57,73,1170.0
57,74,1008.0
57,75,1341.0
57,76,1604.0
57,77,2159.0
57,78,2011.0
57,79,1697.0
57,80,1437.0
57,81,2236.0
57,82,2375.0
57,83,402.0
57,84,412.0
57,85,534.0
57,86,654.0
57,87,665.0
57,88,1876.0
57,89,1887.0
57,90,2034.0
57,91,2195.0
57,92,1381.0
57,93,1428.0
57,94,1323.0
57,95,1112.0
57,96,1124.0
57,97,767.0
57,98,757.0
57,99,1202.0
57,100,1033.0
57,101,1230.0
58,1,2950.0
58,2,1849.0
58,3,2492.0
58,4,1475.0
58,5,2113.0
58,6,2220.0
58,7,933.0
58,8,1356.0
58,9,10000.0
58,10,287.0
58,11,174.0
58,12,216.0
58,13,490.0
58,14,1395.0
58,15,1576.0
58,16,962.0
58,17,976.0
58,18,1215.0
58,19,2048.0
58,20,2712.0
58,21,2905.0
58,22,2990.0
58,23,3073.0
58,24,2729.0
58,25,2794.0
58,26,2255.0
58,27,2149.0
58,28,925.0
58,29,745.0
58,30,723.0
58,31,2181.0
58,32,2043.0
58,33,1592.0
58,34,1818.0
58,35,1809.0
58,36,1322.0
58,37,1512.0
58,38,2230.0
58,39,2104.0
58,40,842.0
58,41,852.0
58,42,943.0
58,43,758.0
58,44,910.0
58,45,919.0
58,46,1031.0
58,47,1055.0
58,48,1155.0
58,49,1221.0
58,50,2081.0
58,51,2091.0
58,52,2241.0
58,53,1315.0
58,54,1046.0
58,55,954.0
58,56,634.0
58,57,382.0
58,58,0.0
58,59,92.0
58,60,872.0
58,61,804.0
58,62,669.0
58,63,1920.0
58,64,2104.0
58,65,419.0
58,66,1231.0
58,67,1378.0
58,68,1468.0
58,69,1556.0
58,70,1621.0
58,71,1699.0
58,72,1898.0
58,73,1553.0
58,74,1391.0
58,75,1678.0
58,76,1415.0
58,77,2047.0
58,78,2217.0
58,79,1966.0
58,80,1706.0
58,81,2590.0
58,82,2699.0
58,83,785.0
58,84,795.0
58,85,917.0
58,86,1036.0
58,87,1048.0
58,88,2259.0
58,89,2269.0
58,90,2417.0
58,91,2577.0
58,92,1764.0
58,93,1811.0
58,94,1706.0
58,95,1494.0
58,96,1506.0
58,97,1150.0
58,98,1140.0
58,99,1585.0
58,100,1416.0
58,101,1613.0
59,1,3043.0
59,2,1942.0
59,3,2585.0
59,4,1568.0
59,5,2206.0
59,6,2313.0
59,7,1026.0
59,8,1449.0
59,9,10000.0
59,10,380.0
59,11,267.0
59,12,309.0
59,13,583.0
59,14,1488.0
59,15,1669.0
59,16,1055.0
59,17,1069.0
59,18,1308.0
59,19,2141.0
59,20,2805.0
59,21,2998.0
59,22,3083.0
59,23,3166.0
59,24,2822.0
59,25,2886.0
59,26,2348.0
59,27,2242.0
59,28,1018.0
59,29,838.0
59,30,816.0
59,31,2274.0
59,32,2136.0
59,33,1685.0
59,34,1910.0
59,35,1902.0
59,36,1415.0
59,37,1605.0
59,38,2322.0
59,39,2197.0
59,40,935.0
59,41,945.0
59,42,1036.0
59,43,851.0
59,44,1003.0
59,45,1012.0
59,46,1124.0
59,47,1147.0
59,48,1248.0
59,49,1314.0
59,50,2174.0
59,51,2183.0
59,52,2334.0
59,53,1408.0
59,54,1138.0
59,55,1047.0
59,56,727.0
59,57,475.0
59,58,92.0
59,59,0.0
59,60,965.0
59,61,897.0
59,62,762.0
59,63,2012.0
59,64,2197.0
59,65,327.0
59,66,1324.0
59,67,1471.0
59,68,1561.0
59,69,1649.0
59,70,1714.0
59,71,1791.0
59,72,1991.0
59,73,1646.0
59,74,1484.0
59,75,1771.0
59,76,1508.0
59,77,2140.0
59,78,2310.0
59,79,2059.0
59,80,1799.0
59,81,2683.0
59,82,2792.0
59,83,878.0
59,84,887.0
59,85,1010.0
59,86,1129.0
59,87,1141.0
59,88,2352.0
59,89,2362.0
59,90,2510.0
59,91,2670.0
59,92,1857.0
59,93,1904.0
59,94,1799.0
59,95,1587.0
59,96,1599.0
59,97,1243.0
59,98,1233.0
59,99,1678.0
59,100,1508.0
59,101,1706.0
60,1,2590.0
60,2,1596.0
60,3,2239.0
60,4,1523.0
60,5,1930.0
60,6,2038.0
60,7,1688.0
60,8,1173.0
60,9,10000.0
60,10,1163.0
60,11,1050.0
60,12,1092.0
60,13,1366.0
60,14,1213.0
60,15,1394.0
60,16,1660.0
60,17,1646.0
60,18,1885.0
60,19,1866.0
60,20,1935.0
60,21,2604.0
60,22,2689.0
60,23,2772.0
60,24,1952.0
60,25,2016.0
60,26,1952.0
60,27,1818.0
60,28,973.0
60,29,793.0
60,30,771.0
60,31,1928.0
60,32,1790.0
60,33,1339.0
60,34,1564.0
60,35,1556.0
60,36,1069.0
60,37,1259.0
60,38,1976.0
60,39,1851.0
60,40,589.0
60,41,599.0
60,42,690.0
60,43,806.0
60,44,657.0
60,45,666.0
60,46,778.0
60,47,801.0
60,48,902.0
60,49,968.0
60,50,1304.0
60,51,1313.0
60,52,1463.0
60,53,1331.0
60,54,1092.0
60,55,1000.0
60,56,682.0
60,57,492.0
60,58,875.0
60,59,968.0
60,60,0.0
60,61,84.0
60,62,214.0
60,63,1542.0
60,64,1358.0
60,65,1295.0
60,66,978.0
60,67,1125.0
60,68,1215.0
60,69,1303.0
60,70,1368.0
60,71,1445.0
60,72,1645.0
60,73,680.0
60,74,518.0
60,75,851.0
60,76,1114.0
60,77,1669.0
60,78,1522.0
60,79,1208.0
60,80,947.0
60,81,1784.0
60,82,1921.0
60,83,532.0
60,84,541.0
60,85,664.0
60,86,783.0
60,87,795.0
60,88,1424.0
60,89,1435.0
60,90,1582.0
60,91,1743.0
60,92,1511.0
60,93,1558.0
60,94,1453.0
60,95,1241.0
60,96,1253.0
60,97,278.0
60,98,267.0
60,99,1332.0
60,100,1162.0
60,101,1360.0
61,1,2612.0
61,2,1511.0
61,3,2154.0
61,4,1438.0
61,5,2015.0
61,6,2123.0
61,7,1724.0
61,8,1258.0
61,9,10000.0
61,10,1078.0
61,11,965.0
61,12,1007.0
61,13,1281.0
61,14,1298.0
61,15,1478.0
61,16,1744.0
61,17,1731.0
61,18,1970.0
61,19,1951.0
61,20,2020.0
61,21,2567.0
61,22,2652.0
61,23,2735.0
61,24,2037.0
61,25,2101.0
61,26,1917.0
61,27,1811.0
61,28,888.0
61,29,708.0
61,30,686.0
61,31,1843.0
61,32,1705.0
61,33,1254.0
61,34,1479.0
61,35,1471.0
61,36,984.0
61,37,1174.0
61,38,1891.0
61,39,1766.0
61,40,504.0
61,41,514.0
61,42,605.0
61,43,721.0
61,44,572.0
61,45,581.0
61,46,693.0
61,47,716.0
61,48,817.0
61,49,883.0
61,50,1389.0
61,51,1398.0
61,52,1548.0
61,53,1246.0
61,54,1007.0
61,55,915.0
61,56,597.0
61,57,407.0
61,58,790.0
61,59,883.0
61,60,84.0
61,61,0.0
61,62,129.0
61,63,1627.0
61,64,1442.0
61,65,1210.0
61,66,893.0
61,67,1040.0
61,68,1130.0
61,69,1218.0
61,70,1283.0
61,71,1360.0
61,72,1560.0
61,73,765.0
61,74,603.0
61,75,936.0
61,76,1199.0
61,77,1754.0
61,78,1607.0
61,79,1293.0
61,80,1032.0
61,81,1868.0
61,82,2006.0
61,83,447.0
61,84,456.0
61,85,579.0
61,86,698.0
61,87,710.0
61,88,1509.0
61,89,1519.0
61,90,1667.0
61,91,1828.0
61,92,1426.0
61,93,1473.0
61,94,1368.0
61,95,1156.0
61,96,1168.0
61,97,362.0
61,98,352.0
61,99,1247.0
61,100,1077.0
61,101,1275.0
62,1,2482.0
62,2,1382.0
62,3,2025.0
62,4,1308.0
62,5,2134.0
62,6,2241.0
62,7,1595.0
62,8,1377.0
62,9,10000.0
62,10,948.0
62,11,835.0
62,12,877.0
62,13,1152.0
62,14,1416.0
62,15,1597.0
62,16,1623.0
62,17,1637.0
62,18,1876.0
62,19,2069.0
62,20,2138.0
62,21,2437.0
62,22,2523.0
62,23,2605.0
62,24,2155.0
62,25,2219.0
62,26,1788.0
62,27,1681.0
62,28,758.0
62,29,579.0
62,30,556.0
62,31,1713.0
62,32,1576.0
62,33,1124.0
62,34,1350.0
62,35,1342.0
62,36,855.0
62,37,1045.0
62,38,1762.0
62,39,1637.0
62,40,375.0
62,41,384.0
62,42,475.0
62,43,592.0
62,44,443.0
62,45,452.0
62,46,564.0
62,47,587.0
62,48,688.0
62,49,754.0
62,50,1507.0
62,51,1516.0
62,52,1667.0
62,53,1117.0
62,54,878.0
62,55,786.0
62,56,468.0
62,57,278.0
62,58,661.0
62,59,754.0
62,60,203.0
62,61,135.0
62,62,0.0
62,63,1746.0
62,64,1561.0
62,65,1081.0
62,66,764.0
62,67,911.0
62,68,1001.0
62,69,1088.0
62,70,1153.0
62,71,1231.0
62,72,1430.0
62,73,884.0
62,74,722.0
62,75,1055.0
62,76,1318.0
62,77,1873.0
62,78,1725.0
62,79,1411.0
62,80,1150.0
62,81,1987.0
62,82,2125.0
62,83,317.0
62,84,327.0
62,85,450.0
62,86,569.0
62,87,581.0
62,88,1628.0
62,89,1638.0
62,90,1786.0
62,91,1946.0
62,92,1296.0
62,93,1344.0
62,94,1239.0
62,95,1027.0
62,96,1039.0
62,97,481.0
62,98,471.0
62,99,1117.0
62,100,948.0
62,101,1145.0
63,1,1624.0
63,2,2265.0
63,3,2908.0
63,4,2932.0
63,5,1320.0
63,6,1428.0
63,7,1078.0
63,8,563.0
63,9,10000.0
63,10,1848.0
63,11,1870.0
63,12,1777.0
63,13,2051.0
63,14,603.0
63,15,783.0
63,16,1049.0
63,17,1036.0
63,18,1275.0
63,19,1256.0
63,20,969.0
63,21,1638.0
63,22,1723.0
63,23,1806.0
63,24,986.0
63,25,1050.0
63,26,1727.0
63,27,1593.0
63,28,2512.0
63,29,2332.0
63,30,2310.0
63,31,1902.0
63,32,1764.0
63,33,2013.0
63,34,1868.0
63,35,1877.0
63,36,2020.0
63,37,1934.0
63,38,1791.0
63,39,1665.0
63,40,2128.0
63,41,2138.0
63,42,2229.0
63,43,2345.0
63,44,2196.0
63,45,2205.0
63,46,2317.0
63,47,2340.0
63,48,2441.0
63,49,2507.0
63,50,1000.0
63,51,1009.0
63,52,839.0
63,53,2748.0
63,54,2631.0
63,55,2539.0
63,56,2221.0
63,57,2031.0
63,58,2414.0
63,59,2507.0
63,60,1538.0
63,61,1623.0
63,62,1753.0
63,63,0.0
63,64,184.0
63,65,2834.0
63,66,2477.0
63,67,2337.0
63,68,2246.0
63,69,2159.0
63,70,2042.0
63,71,2120.0
63,72,1785.0
63,73,1262.0
63,74,1100.0
63,75,767.0
63,76,504.0
63,77,127.0
63,78,297.0
63,79,334.0
63,80,595.0
63,81,854.0
63,82,955.0
63,83,2071.0
63,84,2080.0
63,85,2203.0
63,86,2197.0
63,87,2185.0
63,88,1199.0
63,89,1209.0
63,90,1056.0
63,91,895.0
63,92,2180.0
63,93,2165.0
63,94,1975.0
63,95,1916.0
63,96,1746.0
63,97,1271.0
63,98,1282.0
63,99,1825.0
63,100,1837.0
63,101,2034.0
64,1,1447.0
64,2,2081.0
64,3,2724.0
64,4,2747.0
64,5,1444.0
64,6,1551.0
64,7,1202.0
64,8,687.0
64,9,10000.0
64,10,1971.0
64,11,1994.0
64,12,1900.0
64,13,2175.0
64,14,726.0
64,15,907.0
64,16,1173.0
64,17,1159.0
64,18,1398.0
64,19,1379.0
64,20,792.0
64,21,1461.0
64,22,1546.0
64,23,1629.0
64,24,809.0
64,25,873.0
64,26,1542.0
64,27,1408.0
64,28,2327.0
64,29,2147.0
64,30,2125.0
64,31,1717.0
64,32,1580.0
64,33,1828.0
64,34,1684.0
64,35,1692.0
64,36,1835.0
64,37,1749.0
64,38,1606.0
64,39,1481.0
64,40,1943.0
64,41,1953.0
64,42,2044.0
64,43,2161.0
64,44,2011.0
64,45,2021.0
64,46,2132.0
64,47,2156.0
64,48,2257.0
64,49,2323.0
64,50,815.0
